time,open,high,low,close,volume
1671187500,1780.9,1781.38,1779.465,1780.98,361
1671188400,1780.98,1783.99,1780.305,1783.49,423
1671189300,1783.49,1784.775,1783.275,1784.245,444
1671190200,1784.245,1785.47,1782.83,1783.085,404
1671191100,1783.085,1783.175,1781.96,1782.535,394
1671192000,1782.535,1783.26,1782.285,1782.37,379
1671192900,1782.37,1783.555,1782.31,1782.75,294
1671193800,1782.75,1784.77,1782.34,1784.77,307
1671194700,1784.77,1785.37,1783.26,1785.195,548
1671195600,1785.195,1786.05,1784.03,1785.555,777
1671196500,1785.555,1786.66,1784.225,1785.82,753
1671197400,1785.82,1786.2,1783.65,1786.19,853
1671198300,1786.19,1786.69,1784.795,1785.525,614
1671199200,1785.525,1787.925,1782.945,1783.085,941
1671200100,1783.085,1784.165,1782.265,1784.115,1063
1671201000,1784.115,1785.935,1782.285,1784.21,1719
1671201900,1784.21,1793.82,1784.21,1792.215,4130
1671202800,1792.215,1793.91,1789.13,1790.02,1644
1671203700,1790.02,1792.115,1789.32,1790.23,1064
1671204600,1790.23,1791.765,1786.15,1788.055,1015
1671205500,1788.055,1788.705,1786.64,1787.995,741
1671206400,1787.995,1790.42,1787.805,1790.37,671
1671207300,1790.37,1790.9,1788.2,1788.26,630
1671208200,1788.26,1789.87,1788.21,1789.8,476
1671209100,1789.8,1790.55,1788.54,1788.555,499
1671210000,1788.555,1790.37,1788.555,1789.55,674
1671210900,1789.55,1790.915,1789.295,1790.04,475
1671211800,1790.04,1790.195,1787.93,1788.05,371
1671212700,1788.05,1788.165,1787.255,1787.63,268
1671213600,1787.63,1790.6,1787.47,1789.93,284
1671214500,1789.93,1790.62,1789.08,1790.42,283
1671215400,1790.42,1792.02,1790.42,1791.855,426
1671216300,1791.855,1792.32,1791.47,1791.675,173
1671217200,1791.675,1792.05,1790.565,1791.335,332
1671218100,1791.335,1791.4,1790.7,1791.175,310
1671219000,1791.175,1791.25,1790.595,1791,137
1671219900,1791,1793.27,1790.945,1792.945,211
1671220800,1792.945,1793.64,1792.735,1792.795,668
1671221700,1792.795,1794.08,1792.795,1793.64,285
1671222600,1793.64,1794.3,1793.23,1794.025,606
1671223500,1794.025,1794.18,1791.87,1792.215,738
1671224400,1792.215,1793.405,1792.1,1792.905,431
1671225300,1792.905,1793.56,1792.765,1793.47,290
1671226200,1793.47,1793.635,1792.865,1792.865,201
1671227100,1792.865,1793.505,1792.46,1793.155,288
1671404400,1793.155,1793.155,1792.055,1792.455,302
1671405300,1792.455,1792.755,1791.765,1791.83,350
1671406200,1791.83,1792.44,1791.43,1792.195,324
1671407100,1792.195,1792.305,1791.025,1791.12,286
1671408000,1791.12,1791.775,1790.965,1791.65,442
1671408900,1791.65,1793.235,1791.49,1792.85,620
1671409800,1792.85,1794.485,1792.85,1793.925,528
1671410700,1793.925,1795.21,1792.825,1793.365,1068
1671411600,1793.365,1795.145,1792.57,1794.67,1013
1671412500,1794.67,1794.92,1793.61,1794.135,809
1671413400,1794.135,1795.225,1793.965,1794.6,692
1671414300,1794.6,1795.14,1793.675,1794.2,1163
1671415200,1794.2,1795.645,1793.825,1794.235,660
1671416100,1794.235,1795.27,1794.15,1795.065,502
1671417000,1795.065,1795.875,1793.71,1794.21,501
1671417900,1794.21,1795.24,1793.94,1794.58,889
1671418800,1794.58,1796.95,1794.515,1795.865,704
1671419700,1795.865,1796.205,1794.31,1795.035,748
1671420600,1795.035,1795.075,1792.95,1793.105,333
1671421500,1793.105,1793.995,1792.425,1793.935,242
1671422400,1793.935,1794.775,1793.53,1793.75,572
1671423300,1793.75,1793.85,1792.915,1793.005,463
1671424200,1793.005,1793.465,1792.61,1793.06,228
1671425100,1793.06,1793.695,1792.655,1792.965,121
1671426000,1792.965,1793.21,1792.025,1792.04,166
1671426900,1792.04,1792.465,1791.215,1791.695,396
1671427800,1791.695,1792.26,1790.93,1791.32,895
1671428700,1791.32,1791.66,1790.36,1790.875,707
1671429600,1790.875,1792.16,1790.73,1791.175,449
1671430500,1791.175,1792.52,1791.02,1792.345,312
1671431400,1792.345,1793.03,1791.11,1792.91,705
1671432300,1792.91,1793.7,1792.655,1792.83,546
1671433200,1792.83,1793.19,1790.705,1792.285,807
1671434100,1792.285,1793.625,1791.575,1793.205,519
1671435000,1793.205,1793.545,1792.76,1793.25,232
1671435900,1793.25,1794.22,1792.83,1793.405,526
1671436800,1793.405,1795.965,1793.375,1795.575,1196
1671437700,1795.575,1798.775,1795.375,1796.995,791
1671438600,1796.995,1797.38,1795.385,1796.565,403
1671439500,1796.565,1797.02,1795.57,1796.96,285
1671440400,1796.96,1798.46,1796.465,1796.915,510
1671441300,1796.915,1798.255,1796.83,1797.045,615
1671442200,1797.045,1797.455,1795.885,1797.19,321
1671443100,1797.19,1797.91,1795.25,1795.445,466
1671444000,1795.445,1797.15,1795.435,1796.07,390
1671444900,1796.07,1797.155,1796.06,1796.88,388
1671445800,1796.88,1797.12,1795.9,1796.29,276
1671446700,1796.29,1796.59,1795.72,1795.84,289
1671447600,1795.84,1796.46,1794.45,1796.3,389
1671448500,1796.3,1796.615,1795.83,1796.21,232
1671449400,1796.21,1796.345,1794.885,1794.89,281
1671450300,1794.89,1795.535,1793.84,1794.96,313
1671451200,1794.96,1795.915,1794.745,1795.635,239
1671452100,1795.635,1795.935,1794.06,1794.155,298
1671453000,1794.155,1794.685,1793.62,1794.075,289
1671453900,1794.075,1794.915,1793.615,1793.715,279
1671454800,1793.715,1793.805,1791.71,1791.855,638
1671455700,1791.855,1793.27,1791.59,1792.88,560
1671456600,1792.88,1794.405,1792.275,1793.26,522
1671457500,1793.26,1793.625,1791.015,1791.535,557
1671458400,1791.535,1792.27,1791.275,1791.535,448
1671459300,1791.535,1792.165,1790.695,1791.665,354
1671460200,1791.665,1792.33,1788.96,1790.57,1046
1671461100,1790.57,1792.505,1788.99,1792.505,727
1671462000,1792.505,1792.585,1789.82,1790.91,569
1671462900,1790.91,1795.995,1790.665,1793.47,724
1671463800,1793.47,1793.47,1789.765,1789.94,672
1671464700,1789.94,1790,1785.845,1786.185,880
1671465600,1786.185,1786.66,1783.905,1785.975,892
1671466500,1785.975,1788.64,1785.8,1788.595,510
1671467400,1788.595,1788.88,1787.6,1788.34,403
1671468300,1788.34,1789.285,1787.745,1788.16,423
1671469200,1788.16,1789.58,1787.91,1789.245,327
1671470100,1789.245,1789.73,1788.44,1788.63,265
1671471000,1788.63,1789.83,1788.49,1789.555,285
1671471900,1789.555,1790.95,1789.475,1790.085,248
1671472800,1790.085,1790.085,1788.61,1789.4,262
1671473700,1789.4,1789.4,1788.195,1788.415,217
1671474600,1788.415,1789.525,1788.385,1788.51,185
1671475500,1788.51,1790.125,1788.415,1789.08,192
1671476400,1789.08,1789.14,1787.665,1788.155,275
1671477300,1788.155,1788.34,1786.68,1787.27,364
1671478200,1787.27,1787.92,1786.67,1787.145,456
1671479100,1787.145,1787.455,1786.61,1786.835,362
1671480000,1786.835,1787.15,1786.525,1786.525,202
1671480900,1786.525,1787.05,1786.36,1786.505,157
1671481800,1786.505,1787.39,1786.505,1787.325,184
1671482700,1787.325,1787.575,1786.735,1787.215,287
1671483600,1787.215,1787.37,1786.91,1786.92,287
1671484500,1786.92,1787.54,1786.91,1787.305,96
1671485400,1787.305,1787.55,1787.295,1787.4,103
1671486300,1787.4,1787.83,1787.29,1787.715,168
1671490800,1787.715,1787.75,1787.225,1787.75,191
1671491700,1787.75,1788.18,1787.47,1787.93,314
1671492600,1787.93,1787.98,1787.44,1787.51,236
1671493500,1787.51,1787.785,1787.225,1787.29,201
1671494400,1787.29,1787.29,1785.38,1785.48,563
1671495300,1785.48,1785.935,1785.2,1785.42,484
1671496200,1785.42,1785.585,1784.695,1785.11,341
1671497100,1785.11,1786.525,1785.105,1786.32,487
1671498000,1786.32,1786.935,1784.77,1785.235,536
1671498900,1785.235,1786.41,1784.925,1786.41,689
1671499800,1786.41,1787.89,1786.32,1786.82,678
1671500700,1786.82,1787.24,1785.39,1786.71,571
1671501600,1786.71,1787.22,1785.735,1786.83,621
1671502500,1786.83,1786.89,1785.32,1785.535,504
1671503400,1785.535,1786.74,1785.525,1786.03,632
1671504300,1786.03,1787.635,1785.43,1787.525,494
1671505200,1787.525,1796.175,1786.85,1794.325,6377
1671506100,1794.325,1795.445,1791.18,1792.495,2585
1671507000,1792.495,1794.725,1791.645,1791.685,3041
1671507900,1791.685,1792.9,1791.015,1792.3,2444
1671508800,1792.3,1793.66,1791.17,1791.38,1646
1671509700,1791.38,1792.765,1789.38,1789.875,1613
1671510600,1789.875,1790.885,1789.48,1790.385,1708
1671511500,1790.385,1790.775,1789.78,1790.435,998
1671512400,1790.435,1792.03,1790.105,1791.49,793
1671513300,1791.49,1791.55,1789.565,1789.975,550
1671514200,1789.975,1790.365,1787.045,1788.635,1261
1671515100,1788.635,1789.195,1787.18,1788.835,1239
1671516000,1788.835,1789.895,1788.37,1789.62,1374
1671516900,1789.62,1792.255,1789.27,1791.695,692
1671517800,1791.695,1793.385,1791.03,1793.04,1008
1671518700,1793.04,1794.075,1791.93,1793.205,1288
1671519600,1793.205,1794.445,1792.53,1793.84,1213
1671520500,1793.84,1795.36,1793.84,1795.095,1500
1671521400,1795.095,1795.16,1793.565,1794.225,957
1671522300,1794.225,1795.8,1793.155,1794.225,1408
1671523200,1794.225,1797.88,1794.06,1797.805,1726
1671524100,1797.805,1798.46,1795.85,1796.57,1132
1671525000,1796.57,1802.075,1796.205,1801.86,1216
1671525900,1801.86,1805.545,1801.62,1803.21,1613
1671526800,1803.21,1805.44,1802.805,1803.05,1136
1671527700,1803.05,1803.975,1801.795,1803.975,798
1671528600,1803.975,1807.495,1803.45,1806.87,983
1671529500,1806.87,1807.865,1806.515,1807.3,751
1671530400,1807.3,1807.575,1805.695,1807.175,765
1671531300,1807.175,1807.485,1806.335,1806.945,432
1671532200,1806.945,1807.4,1805.08,1805.08,528
1671533100,1805.08,1806.765,1804.965,1806.58,343
1671534000,1806.58,1807.08,1804.635,1806.72,481
1671534900,1806.72,1808.135,1806.38,1807.62,489
1671535800,1807.62,1809.335,1807.335,1808.695,488
1671536700,1808.695,1809.5,1807.53,1807.735,711
1671537600,1807.735,1808.17,1806.51,1807.225,583
1671538500,1807.225,1807.94,1804.815,1805.2,561
1671539400,1805.2,1805.72,1804.3,1804.735,451
1671540300,1804.735,1805.35,1798.405,1800.815,1182
1671541200,1800.815,1801.955,1799.425,1799.79,1026
1671542100,1799.79,1802.045,1798.665,1801.46,940
1671543000,1801.46,1804.815,1801.04,1804.07,1106
1671543900,1804.07,1806.355,1803.905,1805.7,791
1671544800,1805.7,1805.85,1803.98,1804.595,719
1671545700,1804.595,1806.875,1802.83,1806.77,777
1671546600,1806.77,1808.88,1805.775,1808.58,1337
1671547500,1808.58,1813.465,1807.885,1812.53,2183
1671548400,1812.53,1820.945,1812.505,1820.575,2602
1671549300,1820.575,1821.14,1816.805,1818.305,1497
1671550200,1818.305,1819.825,1814.91,1815.135,1177
1671551100,1815.135,1815.445,1814.14,1815.37,1100
1671552000,1815.37,1817.59,1814.745,1817.255,976
1671552900,1817.255,1817.31,1813.85,1814.665,714
1671553800,1814.665,1817.12,1814.11,1816.255,744
1671554700,1816.255,1818.23,1815.98,1818.11,640
1671555600,1818.11,1820.935,1817.93,1819.365,1036
1671556500,1819.365,1819.98,1818.875,1819.19,657
1671557400,1819.19,1820.025,1818.955,1819.105,528
1671558300,1819.105,1819.15,1817.39,1818.02,475
1671559200,1818.02,1818.335,1814.905,1814.905,539
1671560100,1814.905,1815.975,1814.26,1815.655,401
1671561000,1815.655,1815.745,1814.47,1814.47,577
1671561900,1814.47,1815.97,1814.315,1815.58,311
1671562800,1815.58,1817.41,1815.435,1817.225,456
1671563700,1817.225,1817.38,1815.935,1816.025,237
1671564600,1816.025,1816.975,1815.76,1816.81,178
1671565500,1816.81,1819.075,1816.81,1818.745,339
1671566400,1818.745,1818.79,1816.9,1817.45,361
1671567300,1817.45,1817.965,1817.25,1817.9,227
1671568200,1817.9,1818.535,1817.695,1818.41,226
1671569100,1818.41,1819.04,1817.49,1817.54,364
1671570000,1817.54,1818.835,1817.485,1818.48,381
1671570900,1818.48,1818.935,1818.4,1818.875,152
1671571800,1818.875,1818.89,1818.015,1818.09,251
1671572700,1818.09,1818.28,1817.665,1817.89,218
1671577200,1817.89,1818.36,1817.645,1817.825,255
1671578100,1817.825,1819.39,1817.745,1818.095,167
1671579000,1818.095,1818.73,1817.4,1817.41,208
1671579900,1817.41,1817.935,1817.01,1817.295,157
1671580800,1817.295,1818.475,1817.2,1818.45,216
1671581700,1818.45,1818.45,1817.2,1817.24,264
1671582600,1817.24,1817.965,1816.76,1817.67,442
1671583500,1817.67,1818.71,1817.04,1818.15,505
1671584400,1818.15,1819.865,1817.46,1818.925,1662
1671585300,1818.925,1819.255,1818.115,1818.28,577
1671586200,1818.28,1818.42,1815.965,1816.14,833
1671587100,1816.14,1816.705,1815.755,1816.605,1112
1671588000,1816.605,1817.53,1815.855,1817.47,413
1671588900,1817.47,1817.49,1816.165,1816.955,584
1671589800,1816.955,1818.695,1816.265,1817.57,767
1671590700,1817.57,1817.66,1816.21,1816.48,627
1671591600,1816.48,1816.99,1815.655,1815.76,630
1671592500,1815.76,1816.14,1815.345,1815.615,488
1671593400,1815.615,1815.73,1814.545,1814.885,589
1671594300,1814.885,1815.35,1814.475,1815.2,283
1671595200,1815.2,1815.39,1813.7,1814.555,399
1671596100,1814.555,1815.1,1814.03,1814.335,262
1671597000,1814.335,1814.625,1813.55,1813.81,253
1671597900,1813.81,1814.555,1813.595,1814.15,294
1671598800,1814.15,1814.43,1813.6,1814.04,210
1671599700,1814.04,1814.04,1813.115,1813.69,206
1671600600,1813.69,1815.13,1813.345,1814.475,671
1671601500,1814.475,1814.825,1813.745,1814.215,448
1671602400,1814.215,1814.736,1813.06,1813.775,322
1671603300,1813.775,1814.655,1813.49,1814.565,296
1671604200,1814.565,1814.91,1813.14,1813.24,402
1671605100,1813.24,1814.45,1812.675,1814.25,558
1671606000,1814.25,1814.315,1811.985,1812.955,1071
1671606900,1812.955,1815.205,1812.61,1815.165,1126
1671607800,1815.165,1816.32,1814.95,1815.56,1072
1671608700,1815.56,1816.44,1815,1816.435,720
1671609600,1816.435,1816.765,1814.235,1815.645,1085
1671610500,1815.645,1816.89,1814.595,1815.185,723
1671611400,1815.185,1815.73,1814.335,1814.85,535
1671612300,1814.85,1817.4,1814.675,1815.835,634
1671613200,1815.835,1816.025,1814.19,1814.975,421
1671614100,1814.975,1815.13,1813.27,1814.3,405
1671615000,1814.3,1815.54,1813.04,1813.085,396
1671615900,1813.085,1814.44,1812.77,1813.32,347
1671616800,1813.32,1814.055,1812.935,1814.005,349
1671617700,1814.005,1815.18,1813.655,1814.165,339
1671618600,1814.165,1814.41,1812.345,1813.15,336
1671619500,1813.15,1813.845,1812.775,1813.165,266
1671620400,1813.165,1814.195,1812.56,1812.89,342
1671621300,1812.89,1812.985,1811.925,1812.44,270
1671622200,1812.44,1812.96,1811.99,1812.81,344
1671623100,1812.81,1814.48,1812.725,1813.785,484
1671624000,1813.785,1814.915,1813.615,1813.99,462
1671624900,1813.99,1814.16,1813.375,1813.81,391
1671625800,1813.81,1815.105,1813.3,1814.795,342
1671626700,1814.795,1815.94,1814.505,1815.85,391
1671627600,1815.85,1817.325,1815.44,1816.96,942
1671628500,1816.96,1819.195,1816.64,1818.5,961
1671629400,1818.5,1819.855,1817.755,1818.785,726
1671630300,1818.785,1818.92,1817.305,1817.665,708
1671631200,1817.665,1818.14,1815.675,1817.015,879
1671632100,1817.015,1818.045,1816.21,1816.44,690
1671633000,1816.44,1818.74,1816.2,1817.995,1105
1671633900,1817.995,1819.98,1817.98,1818.875,844
1671634800,1818.875,1820.865,1816.685,1818.32,1364
1671635700,1818.32,1819.525,1817.495,1819.42,696
1671636600,1819.42,1823.865,1819.42,1821.78,887
1671637500,1821.78,1822.435,1817.655,1817.845,861
1671638400,1817.845,1818.345,1816.08,1816.565,589
1671639300,1816.565,1816.855,1814.79,1816.425,617
1671640200,1816.425,1817.57,1815.63,1817.415,398
1671641100,1817.415,1817.52,1815.58,1816.54,524
1671642000,1816.54,1817.94,1816.54,1817.605,423
1671642900,1817.605,1818.425,1817.24,1817.93,297
1671643800,1817.93,1818.45,1817.545,1817.55,204
1671644700,1817.55,1817.685,1816.605,1816.89,248
1671645600,1816.89,1817.365,1814.955,1815.425,360
1671646500,1815.425,1816.24,1815.205,1815.625,340
1671647400,1815.625,1817.53,1815.325,1817.365,438
1671648300,1817.365,1817.655,1816.82,1817.04,159
1671649200,1817.04,1818.405,1817.04,1817.63,487
1671650100,1817.63,1817.875,1816.005,1816.235,195
1671651000,1816.235,1816.715,1815.135,1815.205,175
1671651900,1815.205,1815.4,1813.565,1814.435,427
1671652800,1814.435,1814.49,1812.925,1813.645,340
1671653700,1813.645,1813.71,1813.055,1813.38,306
1671654600,1813.38,1814.68,1813.335,1814.105,462
1671655500,1814.105,1814.795,1814.06,1814.37,687
